subj_idx,subnum_J,turkId, Private ID,rt,Direction,response,PDI,PDI_GROUP,CAPS,CAPS_GROUP,ASI,ASI_GROUP,dospert,DOSPERT_GROUP,samples,SAMPLES_GROUP,ranks,gender,language,education,religion,crtFamiliarity,verbalReasoning,wordSum,crt,intuitive,cape,pdiDichot,beadsDraws,DTD_GROUP,la_bead,adj_3,adj_6,adj_9,overAdjust,ipr,pr,bade,evidenceInt,evidIntImp,bace,posResp,la_bade,attempts,unchanged_bade,unchanged_bead,checks_passed,inattentive,unresponsive,check_match,drift_rate,decision_trheshold,trial
srmclc,769,A1PUIGT83JOHH6,1749517,0.846505,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,1
srmclc,769,A1PUIGT83JOHH6,1749517,0.871295,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,2
srmclc,769,A1PUIGT83JOHH6,1749517,1.036765,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,3
srmclc,769,A1PUIGT83JOHH6,1749517,1.049965,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,4
srmclc,769,A1PUIGT83JOHH6,1749517,1.094945,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,5
srmclc,769,A1PUIGT83JOHH6,1749517,1.114255,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,6
srmclc,769,A1PUIGT83JOHH6,1749517,1.136755,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,7
srmclc,769,A1PUIGT83JOHH6,1749517,1.156775,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,8
srmclc,769,A1PUIGT83JOHH6,1749517,1.19856,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,9
srmclc,769,A1PUIGT83JOHH6,1749517,1.22214,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,10
srmclc,769,A1PUIGT83JOHH6,1749517,1.305145,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,11
srmclc,769,A1PUIGT83JOHH6,1749517,1.34863,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,12
srmclc,769,A1PUIGT83JOHH6,1749517,1.362305,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,13
srmclc,769,A1PUIGT83JOHH6,1749517,1.411275,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,14
srmclc,769,A1PUIGT83JOHH6,1749517,1.414985,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,15
srmclc,769,A1PUIGT83JOHH6,1749517,1.43831,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,16
srmclc,769,A1PUIGT83JOHH6,1749517,1.472545,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,17
srmclc,769,A1PUIGT83JOHH6,1749517,1.47395,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,18
srmclc,769,A1PUIGT83JOHH6,1749517,1.592055,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,19
srmclc,769,A1PUIGT83JOHH6,1749517,1.639585,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,20
srmclc,769,A1PUIGT83JOHH6,1749517,1.648665,Right,0,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,21
srmclc,769,A1PUIGT83JOHH6,1749517,1.759705,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,22
srmclc,769,A1PUIGT83JOHH6,1749517,1.894125,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,23
srmclc,769,A1PUIGT83JOHH6,1749517,2.012175,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,24
srmclc,769,A1PUIGT83JOHH6,1749517,2.06789,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,25
srmclc,769,A1PUIGT83JOHH6,1749517,2.372745,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,26
srmclc,769,A1PUIGT83JOHH6,1749517,2.471775,Right,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,27
srmclc,769,A1PUIGT83JOHH6,1749517,2.67462,Right,0,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,28
srmclc,769,A1PUIGT83JOHH6,1749517,3.498405,Left,0,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,29
srmclc,769,A1PUIGT83JOHH6,1749517,4.223105,Left,1,51,HPDI,55,HCAPS,21,HASI,96,HDOSPERT,1,LSAM,4.25,1,1,1,100,5,0.25,0.642857143,0.571428571,0.285714286,6,6,8,LDTD,100,0,0,0,0,37.5,0,-0.39375,0.27375,0.55125,0.39,3.86375,0.35875,0,0,0,3,FALSE,FALSE,TRUE,1.766367967,3.034942466,30
dvnegr,42,A1VAL7L9L79IN0,1753771,1.516375,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,1
dvnegr,42,A1VAL7L9L79IN0,1753771,1.87789,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,2
dvnegr,42,A1VAL7L9L79IN0,1753771,2.0364,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,3
dvnegr,42,A1VAL7L9L79IN0,1753771,2.281695,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,4
dvnegr,42,A1VAL7L9L79IN0,1753771,2.372685,Right,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,5
dvnegr,42,A1VAL7L9L79IN0,1753771,2.51012,Left,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,6
dvnegr,42,A1VAL7L9L79IN0,1753771,2.77201,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,7
dvnegr,42,A1VAL7L9L79IN0,1753771,2.81902,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,8
dvnegr,42,A1VAL7L9L79IN0,1753771,2.83943,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,9
dvnegr,42,A1VAL7L9L79IN0,1753771,3.120245,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,10
dvnegr,42,A1VAL7L9L79IN0,1753771,3.168245,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,11
dvnegr,42,A1VAL7L9L79IN0,1753771,3.23515,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,12
dvnegr,42,A1VAL7L9L79IN0,1753771,3.752,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,13
dvnegr,42,A1VAL7L9L79IN0,1753771,3.832115,Right,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,14
dvnegr,42,A1VAL7L9L79IN0,1753771,3.90298,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,15
dvnegr,42,A1VAL7L9L79IN0,1753771,3.959415,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,16
dvnegr,42,A1VAL7L9L79IN0,1753771,4.11147,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,17
dvnegr,42,A1VAL7L9L79IN0,1753771,4.35924,Left,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,18
dvnegr,42,A1VAL7L9L79IN0,1753771,4.462395,Left,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,19
dvnegr,42,A1VAL7L9L79IN0,1753771,4.765885,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,20
dvnegr,42,A1VAL7L9L79IN0,1753771,5.042145,Right,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,21
dvnegr,42,A1VAL7L9L79IN0,1753771,5.048065,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,22
dvnegr,42,A1VAL7L9L79IN0,1753771,5.08911,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,23
dvnegr,42,A1VAL7L9L79IN0,1753771,5.08924,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,24
dvnegr,42,A1VAL7L9L79IN0,1753771,5.16537,Left,1,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,25
dvnegr,42,A1VAL7L9L79IN0,1753771,5.57337,Right,0,47,HPDI,28,HCAPS,7,HASI,71,LDOSPERT,1.833333333,LSAM,5.416666667,1,1,1,0,4,1,0.857142857,0.857142857,0.142857143,4,5,11,HDTD,65,-7,-6,-3,-16,52.5,4.5,-0.32,1.47875,0.99875,0.135,5.27,0.395,2,0,0,3,FALSE,FALSE,TRUE,0.510161135,3.60721845,26
lulglo,373,A9IC7BMHIPTYH,1747620,0.56427,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,1
lulglo,373,A9IC7BMHIPTYH,1747620,0.57299,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,2
lulglo,373,A9IC7BMHIPTYH,1747620,0.58846,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,3
lulglo,373,A9IC7BMHIPTYH,1747620,0.593225,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,4
lulglo,373,A9IC7BMHIPTYH,1747620,0.594135,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,5
lulglo,373,A9IC7BMHIPTYH,1747620,0.597665,Left,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,6
lulglo,373,A9IC7BMHIPTYH,1747620,0.60649,Left,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,7
lulglo,373,A9IC7BMHIPTYH,1747620,0.615995,Left,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,8
lulglo,373,A9IC7BMHIPTYH,1747620,0.621605,Right,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,9
lulglo,373,A9IC7BMHIPTYH,1747620,0.624085,Left,1,27,HPDI,55,HCAPS,0,LASI,73,LDOSPERT,2,LSAM,6.333333333,0,1,3,50,5,1,0.928571429,0.571428571,0.428571429,3,3,11,HDTD,65,-2,-2,0,-4,50,1,-0.38,0.7075,0.7875,0.335,4.2275,0.3725,1,0,0,3,FALSE,FALSE,TRUE,3.139862376,1.458537405,10
